Model,frame,Prompt_Style,Sample_Size,ev_a,p_a,ev_b,p_b,y_a,y_b,x_a,x_b,ratio_a_False,ratio_a_True,n_valid_False,n_valid_True,average_first_option_rate,n_valid_total
allenai/Olmo-3-7B-Think-SFT,gain,no_explanation,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,,0.0,,2.0,,2.0
allenai/Olmo-3-7B-Think-SFT,gain,no_explanation,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,1.0,0.0,1.0,2.0,1.0,3.0
allenai/Olmo-3-7B-Think-SFT,gain,no_explanation,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.0,0.0,1.0,1.0,0.5,2.0
allenai/Olmo-3-7B-Think-SFT,gain,no_explanation,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.0,1.0,1.0,2.0,0.0,3.0
allenai/Olmo-3-7B-Think-SFT,gain,no_explanation,100.0,0.88,0.22,0.56,0.08,0.0,0.0,4.0,7.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,no_explanation,100.0,29.0,0.29,32.64,0.34,0.0,0.0,100.0,96.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,no_explanation,100.0,33.0,0.33,32.64,0.34,0.0,0.0,100.0,96.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,no_explanation,100.0,37.0,0.37,37.44,0.39,0.0,0.0,100.0,96.0,0.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,no_explanation,100.0,39.0,0.39,30.72,0.32,0.0,0.0,100.0,96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,no_explanation,100.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,0.5,0.3333333333333333,4.0,3.0,0.5833333333333334,7.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.375,0.0,8.0,9.0,0.6875,17.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,1.0,0.0,6.0,3.0,1.0,9.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,1.0,0.0,3.0,1.0,1.0,4.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,1.0,0.0,1.0,2.0,1.0,3.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,1.0,0.0,2.0,1.0,1.0,3.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,0.5,,2.0,,,2.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.3333333333333333,0.0,3.0,2.0,0.6666666666666666,5.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.0,0.6666666666666666,3.0,3.0,0.1666666666666666,6.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,100.0,0.6,0.15,0.84,0.12,0.0,0.0,4.0,7.0,,1.0,,3.0,,3.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,100.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,,0.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,100.0,0.88,0.22,0.56,0.08,0.0,0.0,4.0,7.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,100.0,0.96,0.24,0.77,0.11,0.0,0.0,4.0,7.0,0.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,100.0,29.0,0.29,32.64,0.34,0.0,0.0,100.0,96.0,1.0,0.0,2.0,1.0,1.0,3.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,100.0,33.0,0.33,32.64,0.34,0.0,0.0,100.0,96.0,1.0,,3.0,,,3.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,100.0,37.0,0.37,37.44,0.39,0.0,0.0,100.0,96.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,100.0,39.0,0.39,30.72,0.32,0.0,0.0,100.0,96.0,1.0,0.0,3.0,1.0,1.0,4.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,100.0,3500.0,1.0,3600.0,0.72,0.0,0.0,3500.0,5000.0,0.0,0.0,1.0,2.0,0.5,3.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,100.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.0,0.0,1.0,2.0,0.5,3.0
allenai/Olmo-3-7B-Think-SFT,gain,one_sentence_reasoning,100.0,3500.0,1.0,3900.0,0.78,0.0,0.0,3500.0,5000.0,0.0,0.0,1.0,2.0,0.5,3.0
allenai/Olmo-3-7B-Think-SFT,loss,math_reasoning_one,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,3.0,2.0,0.0,5.0
allenai/Olmo-3-7B-Think-SFT,loss,math_reasoning_one,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.0,1.0,6.0,1.0,0.0,7.0
allenai/Olmo-3-7B-Think-SFT,loss,math_reasoning_one,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,1.0,1.0,0.0,2.0
allenai/Olmo-3-7B-Think-SFT,loss,math_reasoning_one,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.0,1.0,1.0,1.0,0.0,2.0
allenai/Olmo-3-7B-Think-SFT,loss,math_reasoning_one,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,,1.0,,2.0,,2.0
allenai/Olmo-3-7B-Think-SFT,loss,math_reasoning_one,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,1.0,1.0,1.0,1.0,0.5,2.0
allenai/Olmo-3-7B-Think-SFT,loss,no_explanation,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,0.6666666666666666,6.0,3.0,0.1666666666666666,9.0
allenai/Olmo-3-7B-Think-SFT,loss,no_explanation,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.6666666666666666,1.0,3.0,5.0,0.3333333333333333,8.0
allenai/Olmo-3-7B-Think-SFT,loss,no_explanation,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,2.0,3.0,0.0,5.0
allenai/Olmo-3-7B-Think-SFT,loss,no_explanation,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.0,1.0,1.0,1.0,0.0,2.0
allenai/Olmo-3-7B-Think-SFT,loss,no_explanation,20.0,-35.0,0.35,-38.4,0.4,0.0,0.0,-100.0,-96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-SFT,loss,no_explanation,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-SFT,loss,no_explanation,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,0.0,1.0,3.0,3.0,0.0,6.0
allenai/Olmo-3-7B-Think-SFT,loss,no_explanation,20.0,-3500.0,1.0,-3500.0,0.7,0.0,0.0,-3500.0,-5000.0,1.0,0.5,1.0,2.0,0.75,3.0
allenai/Olmo-3-7B-Think-SFT,loss,no_explanation,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,1.0,,2.0,,,2.0
allenai/Olmo-3-7B-Think-SFT,loss,no_explanation,20.0,-3500.0,1.0,-4250.0,0.85,0.0,0.0,-3500.0,-5000.0,1.0,0.3333333333333333,1.0,3.0,0.8333333333333334,4.0
allenai/Olmo-3-7B-Think-SFT,loss,no_explanation,100.0,-33.0,0.33,-32.64,0.34,0.0,0.0,-100.0,-96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-SFT,loss,no_explanation,100.0,-39.0,0.39,-30.72,0.32,0.0,0.0,-100.0,-96.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-SFT,loss,no_explanation,100.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.0,1.0,1.0,1.0,0.0,2.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,4.0,4.0,0.0,8.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.2857142857142857,0.5714285714285714,7.0,7.0,0.3571428571428571,14.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,1.0,1.0,2.0,0.0,3.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.0,1.0,1.0,1.0,0.0,2.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,20.0,-35.0,0.35,-33.6,0.35,0.0,0.0,-100.0,-96.0,0.0,,2.0,,,2.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,20.0,-35.0,0.35,-38.4,0.4,0.0,0.0,-100.0,-96.0,0.75,,4.0,,,4.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,20.0,-40.0,0.4,-33.6,0.35,0.0,0.0,-100.0,-96.0,,1.0,,3.0,,3.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-2750.0,0.55,0.0,0.0,-3500.0,-5000.0,,1.0,,5.0,,5.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-3500.0,0.7,0.0,0.0,-3500.0,-5000.0,,1.0,,1.0,,1.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,0.0,0.5,1.0,2.0,0.25,3.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,20.0,-3500.0,1.0,-4250.0,0.85,0.0,0.0,-3500.0,-5000.0,0.5,,2.0,,,2.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,100.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,100.0,-0.88,0.22,-0.56,0.08,0.0,0.0,-4.0,-7.0,0.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,100.0,-0.96,0.24,-0.77,0.11,0.0,0.0,-4.0,-7.0,0.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,100.0,-29.0,0.29,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.0,1.0,2.0,2.0,0.0,4.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,100.0,-33.0,0.33,-32.64,0.34,0.0,0.0,-100.0,-96.0,0.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,100.0,-37.0,0.37,-37.44,0.39,0.0,0.0,-100.0,-96.0,0.0,1.0,1.0,1.0,0.0,2.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,100.0,-39.0,0.39,-30.72,0.32,0.0,0.0,-100.0,-96.0,0.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3600.0,0.72,0.0,0.0,-3500.0,-5000.0,1.0,0.5,1.0,2.0,0.75,3.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3650.0,0.73,0.0,0.0,-3500.0,-5000.0,0.6666666666666666,0.5,3.0,2.0,0.5833333333333333,5.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3750.0,0.75,0.0,0.0,-3500.0,-5000.0,1.0,,1.0,,,1.0
allenai/Olmo-3-7B-Think-SFT,loss,one_sentence_reasoning,100.0,-3500.0,1.0,-3900.0,0.78,0.0,0.0,-3500.0,-5000.0,0.5,0.0,2.0,2.0,0.75,4.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,0.0,0.0,8.0,10.0,0.5,18.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.0,0.0,18.0,19.0,0.5,37.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,0.0,0.0,9.0,10.0,0.5,19.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,0.1,0.0,10.0,9.0,0.55,19.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,0.0,0.0,10.0,8.0,0.5,18.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,0.0,0.0,9.0,9.0,0.5,18.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,0.0,0.2,10.0,10.0,0.4,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,0.1111111111111111,0.0,9.0,10.0,0.5555555555555556,19.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,0.0,0.0,9.0,10.0,0.5,19.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.0,0.0,9.0,8.0,0.5,17.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,9.0,0.5,19.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,100.0,0.6,0.15,0.84,0.12,0.0,0.0,4.0,7.0,0.0,0.0,6.0,9.0,0.5,15.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,100.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.0,0.0,10.0,8.0,0.5,18.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,100.0,0.88,0.22,0.56,0.08,0.0,0.0,4.0,7.0,0.1666666666666666,0.0,6.0,6.0,0.5833333333333334,12.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,100.0,0.96,0.24,0.77,0.11,0.0,0.0,4.0,7.0,0.1111111111111111,0.0,9.0,10.0,0.5555555555555556,19.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,100.0,29.0,0.29,32.64,0.34,0.0,0.0,100.0,96.0,0.0,0.125,10.0,8.0,0.4375,18.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,100.0,33.0,0.33,32.64,0.34,0.0,0.0,100.0,96.0,0.1111111111111111,0.0,9.0,7.0,0.5555555555555556,16.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,100.0,37.0,0.37,37.44,0.39,0.0,0.0,100.0,96.0,0.0,0.0,8.0,7.0,0.5,15.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,100.0,39.0,0.39,30.72,0.32,0.0,0.0,100.0,96.0,0.0,0.0,8.0,10.0,0.5,18.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,100.0,3500.0,1.0,3600.0,0.72,0.0,0.0,3500.0,5000.0,0.0,0.0,9.0,10.0,0.5,19.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,100.0,3500.0,1.0,3650.0,0.73,0.0,0.0,3500.0,5000.0,0.0,0.0,9.0,9.0,0.5,18.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,100.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.0,0.0,9.0,9.0,0.5,18.0
meta-llama/Llama-3.2-3B-Instruct,gain,math_reasoning_one,100.0,3500.0,1.0,3900.0,0.78,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,9.0,0.5,19.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.0,0.0,20.0,20.0,0.5,40.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,100.0,0.6,0.15,0.84,0.12,0.0,0.0,4.0,7.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,100.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,100.0,0.88,0.22,0.56,0.08,0.0,0.0,4.0,7.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,100.0,0.96,0.24,0.77,0.11,0.0,0.0,4.0,7.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,100.0,29.0,0.29,32.64,0.34,0.0,0.0,100.0,96.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,100.0,33.0,0.33,32.64,0.34,0.0,0.0,100.0,96.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,100.0,37.0,0.37,37.44,0.39,0.0,0.0,100.0,96.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,100.0,39.0,0.39,30.72,0.32,0.0,0.0,100.0,96.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,100.0,3500.0,1.0,3600.0,0.72,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,100.0,3500.0,1.0,3650.0,0.73,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,100.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,no_explanation,100.0,3500.0,1.0,3900.0,0.78,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,20.0,0.4,0.1,0.35,0.05,0.0,0.0,4.0,7.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,20.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.0,0.0,20.0,20.0,0.5,40.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,20.0,1.6,0.4,0.35,0.05,0.0,0.0,4.0,7.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,20.0,30.0,0.3,28.8,0.3,0.0,0.0,100.0,96.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,20.0,35.0,0.35,33.6,0.35,0.0,0.0,100.0,96.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,20.0,35.0,0.35,38.4,0.4,0.0,0.0,100.0,96.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,20.0,40.0,0.4,33.6,0.35,0.0,0.0,100.0,96.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,20.0,3500.0,1.0,2750.0,0.55,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,20.0,3500.0,1.0,3500.0,0.7,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,20.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,20.0,3500.0,1.0,4250.0,0.85,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,100.0,0.6,0.15,0.84,0.12,0.0,0.0,4.0,7.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,100.0,0.8,0.2,0.7,0.1,0.0,0.0,4.0,7.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,100.0,0.88,0.22,0.56,0.08,0.0,0.0,4.0,7.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,100.0,0.96,0.24,0.77,0.11,0.0,0.0,4.0,7.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,100.0,29.0,0.29,32.64,0.34,0.0,0.0,100.0,96.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,100.0,33.0,0.33,32.64,0.34,0.0,0.0,100.0,96.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,100.0,37.0,0.37,37.44,0.39,0.0,0.0,100.0,96.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,100.0,39.0,0.39,30.72,0.32,0.0,0.0,100.0,96.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,100.0,3500.0,1.0,3600.0,0.72,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,100.0,3500.0,1.0,3650.0,0.73,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,100.0,3500.0,1.0,3750.0,0.75,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,gain,one_sentence_reasoning,100.0,3500.0,1.0,3900.0,0.78,0.0,0.0,3500.0,5000.0,0.0,0.0,10.0,10.0,0.5,20.0
meta-llama/Llama-3.2-3B-Instruct,loss,math_reasoning_one,20.0,-0.4,0.1,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,0.0,10.0,8.0,0.5,18.0
meta-llama/Llama-3.2-3B-Instruct,loss,math_reasoning_one,20.0,-0.8,0.2,-0.7,0.1,0.0,0.0,-4.0,-7.0,0.05,0.0555555555555555,20.0,18.0,0.4972222222222222,38.0
meta-llama/Llama-3.2-3B-Instruct,loss,math_reasoning_one,20.0,-1.6,0.4,-0.35,0.05,0.0,0.0,-4.0,-7.0,0.0,0.0,8.0,7.0,0.5,15.0
meta-llama/Llama-3.2-3B-Instruct,loss,math_reasoning_one,20.0,-30.0,0.3,-28.8,0.3,0.0,0.0,-100.0,-96.0,0.0,0.0,10.0,9.0,0.5,19.0
